Body_Level,Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Smoking,Meal_Count,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,BMI
2,0,-1.086887475872554,-2.2425425457786883,-1.2532342143772544,1,-1.0829369951335193,-0.008257040986224574,0,-1.0333756418030082,0,1,-0.8322695341848327,2.179913882266962,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6880983558236958
3,0,2.5590960091642425,-1.5070245108854619,-0.34035088629656907,1,-0.780555062614079,-0.69787285880473,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.280969969651054
3,1,-0.1889065241881087,0.28091545846861404,0.434635658297191,1,-0.780555062614079,0.5790829143864051,0,0.3846614243739709,1,0,1.739729630465782,1.6228821824830415,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3898340002928371
0,0,-0.8257304458073345,0.5840381706475816,-1.4024928572042357,1,-1.346168343019647,-1.4670326276038699,0,0.7394724052388477,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.6962567336983647
2,1,-0.6787629135035219,2.096745422852334,0.16969225225167334,1,1.0694867403021142,1.604392750815794,0,1.6672040921207558,1,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.5586373005963724
2,1,-0.20414998405192536,0.19443428024671466,-0.40131475383889903,0,1.0694867403021142,-1.6209068327882432,0,1.6672040921207558,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.49844409670965406
1,1,-0.6787629135035219,1.3569577562834836,-0.781986091232614,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.2457402795022117
3,1,-0.8315830560447119,0.015807263956047247,0.44745484171819194,1,-0.780555062614079,-0.008257040986224574,0,-0.3673080714570535,1,0,-1.2114150707525357,0.7755535299611456,0,0,0,1,0,0,1,0,0,0,0,1,0,0.5259391669089482
1,0,-0.9951715331379196,-1.4965089576249466,-1.3529930973231863,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0897440654290051
3,1,0.19279000822596032,0.745998827649977,1.0489538122696698,1,-0.42292348169235,0.1368540252294967,0,0.4021545297228099,1,0,0.40007867363136523,0.34176596772960227,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8307961944974239
0,0,-0.3623542938691242,-0.33398548158818026,-1.3910602310625577,0,1.0694867403021142,1.604392750815794,0,0.4021545297228099,1,1,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,0,1,0,0,0,1,0,-1.4680887468358816
0,0,-0.8225158924361586,-1.032313333643466,-1.5813958997594153,0,1.0694867403021142,-1.165397772595845,0,0.4021545297228099,0,1,0.6853841831867102,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5225559772801396
3,0,0.2704629453996712,-0.5440323369175494,0.9668055086671122,1,1.0694867403021142,1.234663758348929,0,0.4021545297228099,1,0,-1.2114150707525357,-0.8684983391326506,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4281040742273254
3,1,-0.016476482832147428,0.9852355906231074,1.3086495877949476,1,0.35138746437478513,0.5801166229029501,0,0.08504961611476658,1,0,0.14043166767030424,-0.9713588133673069,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9816034150090135
1,1,-0.8369672233207208,0.5114861373476516,-1.0865231611475858,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.3418369192908843
3,1,-0.05169655910089146,0.9659059957351884,1.1252768546646261,1,-0.790399135047396,-0.008257040986224574,0,0.4021545297228099,1,0,-0.0668859628247028,0.14600874959431695,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8039779394234687
1,0,-0.20414998405192536,-2.1306126718268206,-1.2007245623657004,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6539997730558199
0,0,-0.9507015672827834,-0.016933624487243292,-1.3910602310625577,1,-2.5632294433188823,-0.4179362067454011,0,0.6622322741075164,0,0,-1.0740953062927523,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.5464436012244855
1,1,0.42866725521687005,1.3569577562834836,-0.5916504225357565,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,2.3407543239337767,2.2303160105143887,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.0592125697410242
3,1,0.03015566132526015,-0.42617359323789633,0.15998380079845248,1,-1.31179826640507,-1.3594108310981705,0,0.4021545297228099,1,0,-0.667955650438363,0.38820276932285996,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3999381715276054
0,0,-0.4820924913887499,-1.0947091391209294,-1.5872713715164184,0,1.0694867403021142,0.7079610477978471,0,-1.20918969988595,0,0,0.3493726395786831,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.513929266563034
3,1,1.1854413681308764,-0.3027136000827895,0.13162511851230183,1,0.9755823184696939,0.33200722713462577,0,-1.138537946875587,1,0,1.1480767439174353,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.3095158931282696
3,0,-0.920960106263009,0.4261463458113156,1.7691630076278873,1,1.0694867403021142,0.756974312920086,0,0.4021545297228099,1,0,0.6360220532216843,0.019533176606799745,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7688591261138034
3,0,-0.5854150933131228,0.36644548111920905,1.6896039543280152,1,1.0694867403021142,-0.24581325651699631,0,0.4021545297228099,1,0,0.5215818118330755,0.5151527269497045,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7179427004728534
2,0,-0.520558603686323,-0.33398548158818026,-0.4393818875782705,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.34818009607887834
2,0,1.4938116267834625,-0.23120783791129346,-0.44375115705460816,1,1.0694867403021142,-1.619786041182941,0,-1.9544430475902037,1,0,-0.9020519019434453,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.3920529446329957
1,0,-0.045945674234726494,-1.4965089576249466,-1.3529930973231863,0,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,0,1.1566978590383392,2.2303160105143887,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.0897440654290051
3,1,0.30612884141348035,0.7615766422288694,1.1274738612212605,1,0.03815503668124152,0.27294231586008494,0,0.4021545297228099,1,0,-1.2114150707525357,2.112913250367528,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9051705281149499
1,0,-0.520558603686323,-1.7078768623589047,-1.162657428626329,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,0,0,-1.2114150707525357,2.2303160105143887,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7579053530996339
0,0,-0.045945674234726494,-1.0737731481570307,-1.5813958997594153,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.5118264292197434
2,1,-0.7286145153657095,-0.010307240673832074,-0.323345384043982,0,-1.4223697148399619,0.30147331597664667,0,0.09021607852759948,1,0,0.5349936194109459,-0.2183979930004004,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.3364280978493934
2,0,-0.8369672233207208,-0.7567212910560962,-0.40131475383889903,0,1.0694867403021142,1.604392750815794,1,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.13424040879534413
0,0,-0.8286088150201487,-1.6386433051632971,-1.6929329061528435,1,1.0694867403021142,0.5057525030535834,0,-1.1975094972763296,0,0,0.20173974330966032,0.15704025859386847,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.5104536798986448
3,1,0.27839040516030106,0.7557745932439233,1.0867034661136548,1,-0.0550075183882092,0.257298000229814,0,0.4021545297228099,1,0,0.06728776360785349,0.6981131301802059,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8654681190612454
3,1,-0.039475117963202966,-1.039679505123444,0.4972799994584455,1,1.0694867403021142,-1.6209068327882432,0,-1.7954503535384676,1,0,-0.16569073859436736,1.2104634168271953,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1334773426776
0,0,-0.520558603686323,-1.9192447670928627,-1.6955973009775296,1,1.0694867403021142,-1.6209068327882432,0,-2.127944595073082,0,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.4367987783353335
1,1,1.0614844944856654,0.6171700897146306,-0.4393818875782705,0,1.0694867403021142,1.604392750815794,0,0.4021545297228099,1,1,2.3407543239337767,-1.0755002914189622,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.6830029916967956
1,0,-0.8369672233207208,-0.5453533863221383,-1.162657428626329,1,1.0694867403021142,1.604392750815794,1,0.4021545297228099,1,1,-0.02735860585709835,2.2303160105143887,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.1381276649318888
0,0,-0.2757693915147907,0.22044310092422867,-1.3194459408426267,1,0.4468015203183849,-1.5546107998472622,0,0.4021545297228099,1,0,-0.2707982469266704,1.2252619035027998,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5232288383456318
1,1,-0.6787629135035219,1.0399058991825465,-0.8200532249719854,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.2015435749393522
3,0,-0.20414998405192536,-0.7567212910560962,-0.17291195140267007,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.14789108906422493
3,0,0.06370699853405237,-0.36164297192261724,1.0065048849669604,1,1.0694867403021142,1.423629223002914,0,0.4021545297228099,1,0,-0.8408965695880608,-0.7267416302894466,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3691991607787206
1,1,-1.1533758429551184,1.0399058991825465,-0.7058518237538709,0,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.0858653069357893
2,0,1.1468187917708939,-0.46613269562784904,-0.4910910258344194,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,0.7633418445418039,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.3590693874985148
1,0,-0.20414998405192536,-0.6510373386891172,-1.3149259635838149,1,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,0,0,1.1566978590383392,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.2924942655271225
0,0,0.17246439311357603,-0.7527158692613863,-1.5409322876826155,1,0.4973687129174933,0.33410205921417646,0,0.4499607526858286,1,0,0.7030645143205289,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.542944570915823
1,0,-1.1533758429551184,-1.2851410528909888,-1.3910602310625577,1,-2.6305968655302725,-0.008257040986224574,0,1.6672040921207558,0,0,-0.02735860585709835,2.2303160105143887,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.2056522139513897
3,0,-0.666984760841941,1.150102556315595,2.500053117437833,1,1.0694867403021142,0.47417682013010004,0,0.4021545297228099,1,0,0.8003631702668464,0.13066315032074222,0,0,1,0,0,0,1,0,0,0,0,1,0,2.094084816707582
0,0,-0.4749959206632797,-1.5411287223142847,-1.681889326117982,0,-0.19158500444669446,-1.2655352614177915,0,-2.0238259558894818,0,0,-1.1719528368905006,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5214675895614043
2,1,0.7450758748512678,0.7228540420816096,-0.1348448176632986,1,-2.6305968655302725,1.604392750815794,0,1.6672040921207558,0,0,-1.2114150707525357,0.5774078595477135,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.39806534362282864
3,0,2.254809636565278,-1.9483289907842563,-0.255014346041938,1,-0.780555062614079,-1.4674890074949498,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6252111376878582
3,1,-0.3185366043833643,1.5677972412556054,1.3416454941118277,1,1.0694867403021142,-0.7250250433493006,0,-0.5185308310965416,1,0,-0.7983699975948763,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7379423355687934
3,0,0.2704629453996712,-0.9303177512140939,0.7792329428727267,1,1.0694867403021142,1.0863757720433578,0,0.4021545297228099,1,0,-1.2114150707525357,-0.2344212846158713,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4269855311001023
3,0,0.2704629453996712,-0.7828040905002657,0.7669857562032937,1,1.0694867403021142,0.910490509850679,0,0.4021545297228099,1,0,-1.2114150707525357,-0.4193420369134191,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3241136553429873
3,1,-0.9951715331379196,1.112056333463482,0.8484062162087549,1,-0.780555062614079,0.6629487668090689,0,-1.8131496619659773,1,0,-0.02735860585709835,1.4811155561909317,0,0,0,1,0,0,1,0,0,0,0,1,0,0.45684076326479617
2,1,0.9158370189429672,1.152099983015331,0.24050679005887401,1,-0.780555062614079,-0.6168097917202179,0,0.4021545297228099,1,0,-1.1714590853446392,-0.9004655827723461,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.16913314955341233
2,0,2.361056012339383,-1.2770562305349158,-0.910219723155468,1,0.12072425238719389,0.6319278354139656,0,0.4021545297228099,1,0,-0.52813989495058,-0.3563662363615887,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.5765467328296134
2,1,-0.8841491274547434,0.03493605933447137,-0.19635277874816517,1,0.42313578557548065,-0.4790169302596944,0,-2.127944595073082,1,0,1.0099352442710146,0.47623500453519424,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2099539120310469
0,0,-0.8512943638220762,0.32226958902981345,-1.3910602310625577,1,-2.531556727652957,-1.6209068327882432,0,0.8814299418833331,0,0,0.9831447826962905,0.3489908292574776,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.625805877445014
3,1,1.5581594895542004,0.7719653747465454,1.2794240788064175,0,0.9999529191395091,0.27016533291860184,0,0.4021545297228099,1,0,0.08856644233848934,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0584058627184798
3,0,0.2704629453996712,-0.6158234457604387,0.9243616823603238,1,1.0694867403021142,1.136166334365245,0,0.4021545297228099,1,0,-1.2114150707525357,-0.6603724093036817,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4190720845307587
3,0,0.26286581623793975,-0.42157634130993077,0.9728560892393168,1,1.0694867403021142,1.5429491810983451,0,0.4021545297228099,1,0,-0.9042424064035018,-0.9430560670983045,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3639190845561133
2,1,0.42866725521687005,0.19443428024671466,0.05549085103355886,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,1,0,0,0,1,0,0,0,0,0.008313053549329975
1,0,-0.3623542938691242,-0.12261757685422227,-0.8200532249719854,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.864653216218612
1,0,-0.6787629135035219,-0.8624052434230728,-1.3149259635838149,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,0,0,2.3407543239337767,0.5774078595477135,0,0,0,1,0,1,0,0,1,0,0,0,0,-1.232486321524668
3,1,0.27235000640717094,0.7994854759429049,0.7579195734305237,1,1.0694867403021142,-0.15117167818551136,0,0.4021545297228099,1,0,1.0514305030832751,0.6309488603738259,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5025905518951324
3,1,-0.0457564618801851,-1.0411062384803982,0.52026790404671,1,1.0694867403021142,-1.6209068327882432,0,-2.1016948166533247,1,0,-0.9354636072698647,1.74670979661271,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1636495632268953
1,1,-1.1533758429551184,-0.43966943395515923,-1.162657428626329,1,-2.6305968655302725,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.168995593691918
2,1,0.8963505194898538,0.022042617145699956,-0.1649948250618232,1,-0.5592105111877771,-0.45436112759283354,0,0.7727583893246629,1,0,-1.2114150707525357,0.5560886502165453,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.16948613493829054
2,1,-0.37352557479824633,-0.03755256359404125,-0.4393818875782705,1,-0.780555062614079,1.2231187984894183,0,0.4021545297228099,1,0,0.5678796036669518,-0.8641280499814947,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4582577591506855
1,0,-0.6787629135035219,-1.0737731481570307,-1.3910602310625577,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-1.2114150707525357,0.5774078595477135,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.2678175826497273
3,1,2.2873000556724357,0.8503828674028435,0.6488182164551418,1,0.7845081510227067,1.0275043787438332,0,-0.9537002902640606,1,0,2.340657231303655,0.5774078595477135,0,1,0,0,0,0,1,0,1,0,0,0,0,0.36711610144764206
0,1,-0.6404399761063332,0.5783840791959487,-1.2171945742479755,1,-0.780555062614079,1.0465417095360563,0,1.6485446110753865,1,0,1.2906750320977225,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.49788657033027
1,0,-0.20414998405192536,-0.5453533863221383,-1.0484560274082144,0,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,0,0,-0.02735860585709835,2.2303160105143887,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.0004609658202104
3,1,-0.6787629135035219,1.4626417086504624,0.6645649908635027,0,-0.780555062614079,1.604392750815794,0,0.4021545297228099,1,0,2.3407543239337767,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,1,0,0,0.1298134288949776
3,1,-0.5083205510961035,0.00422430277662651,0.4350810056948081,1,-0.780555062614079,-0.008257040986224574,0,-1.2887360163695325,1,0,-1.2114150707525357,2.0085800349703606,0,0,0,1,0,0,1,0,0,0,0,1,0,0.5173749116550644
1,1,-0.520558603686323,1.1455898515495255,-0.24904621888141307,0,-2.6305968655302725,-0.008257040986224574,0,0.4021545297228099,0,0,1.1566978590383392,-1.0755002914189622,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.6571437530878816
3,1,1.0119192424242467,-0.6032998974049517,0.5124646365028773,1,1.0029777374872768,-1.6209068327882432,0,-0.7071193596605778,1,0,0.8005111773249586,-0.04992863552942375,0,0,0,1,0,0,1,0,0,0,0,1,0,0.9118387494365635
2,1,0.42866725521687005,1.8958613661931816,0.49797476271632296,1,0.4858503526525365,-1.5295018425889046,0,-2.127944595073082,1,0,0.5837885863292869,-0.9366460892888556,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.19015870779889904
1,1,-0.8369672233207208,1.3569577562834836,-0.17291195140267007,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,1,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.6488516082664114
1,0,-0.6787629135035219,-1.2851410528909888,-1.2578252629747575,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0304944455434948
2,0,-1.1533758429551184,-0.016933624487243292,-0.058710550184555614,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.03341988823670404
3,0,2.4297850270618886,-1.361328614152344,-0.2457524982017478,1,-0.6480513686056153,-0.8657077732367333,0,0.3742083198398768,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3368557147350173
1,0,-1.3115801527723174,-1.0737731481570307,-1.1245902948869573,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,0,0,2.3407543239337767,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.9262051974517047
0,1,-1.0128788669228295,1.4824997233002175,-1.0103888936688428,1,1.0694867403021142,-0.008257040986224574,0,1.3283302056429687,1,0,1.1578037677765514,-0.43968933625181883,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.4983521969551106
0,1,-1.0472106259919496,1.6180605290013403,-1.040482866246503,1,0.5286566198884121,0.034553973036743416,0,1.3356523125101278,1,0,1.1678244376389615,-0.06066262106180134,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5575201367283376
1,0,-0.20414998405192536,-1.1794571005240098,-1.4671944985413008,1,-0.780555062614079,-1.6209068327882432,0,-2.127944595073082,1,0,-1.2114150707525357,2.2303160105143887,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.3358632441472396
3,0,-0.8521489835037088,0.443732155485182,1.779221410241574,1,1.0694867403021142,1.096116176785842,0,0.4021545297228099,1,0,0.5235236644355039,0.2542494398603696,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7692689832735058
3,0,-0.47224269105953076,-0.07028288364209362,1.797622948489785,1,1.0694867403021142,-1.0754425545593365,0,0.4021545297228099,1,0,1.0694092164462474,0.3891994729378929,0,0,1,0,0,0,1,0,0,0,0,1,0,2.1091378706057182
3,0,2.6358690802237135,-1.6854507276666322,-0.24904621888141307,1,-0.780555062614079,-1.0196932512567407,0,-1.9943338554412982,1,0,0.7179244229549666,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.4947907023402008
0,0,-0.520558603686323,-1.9192447670928627,-1.6955973009775296,1,1.0694867403021142,-1.6209068327882432,0,-2.127944595073082,0,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.4367987783353335
3,0,-0.6461161885382641,0.3888610474162457,0.27973223054366714,1,-0.7867749031554835,-1.567368472350208,0,0.4021545297228099,1,0,-0.5189871384769382,-0.21880295549738712,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1735984964154975
3,0,0.2594481285329584,-0.9671803137996978,0.6031798343520792,1,1.0694867403021142,-1.5393648087155658,0,0.4021545297228099,1,0,-1.180590528801913,-0.18446048284475244,0,0,1,0,0,0,1,0,0,0,0,1,0,1.2263776110307778
3,0,0.2704629453996712,-0.8100916870014205,0.9312222173371008,1,1.0694867403021142,1.1275563971268139,0,0.4021545297228099,1,0,-1.2114150707525357,-0.5421630299791489,0,0,1,0,0,0,1,0,0,0,0,1,0,1.5442516411388378
1,1,-0.6787629135035219,-1.0737731481570307,-1.3910602310625577,0,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.2678175826497273
1,0,-0.9951715331379196,-1.0737731481570307,-1.2007245623657004,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0238087360797112
3,1,-0.03336463470082369,0.33646294383269737,0.4328071415951545,1,-0.780555062614079,1.3522952721123438,0,0.4021545297228099,1,0,0.3388747949609201,1.1371734694133329,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3630248377115921
1,0,-0.9951715331379196,-1.0737731481570307,-1.0103888936688428,1,1.0694867403021142,-1.6209068327882432,0,-2.127944595073082,1,1,-1.2114150707525357,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.7797998895096951
3,1,0.7439382276593725,2.19297066148247,1.6495468992395514,1,-0.3992262962387959,-0.8406165551260856,0,0.4021545297228099,1,0,0.1066398802186535,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7439489314036628
